,Smoother_GS,CGS,Smoother_JAC,Smoother,Smoother_GSRB,Smoother_GSRBAC,CGS_IP_CG,Smoother_GSACBE,CGS_IP_AMG,CGS_RED_AMG,Smoother_GSAC,numCore,post,pre,performance
2374,0,1,0,1,1,0,0,0,0,1,0,1024,1,5,363.156
2375,0,1,0,1,0,1,0,0,0,1,0,1024,1,5,399.345
2376,0,1,1,1,0,0,1,0,0,0,0,1024,2,5,283.859
2377,1,1,0,1,0,0,1,0,0,0,0,1024,2,5,278.663
2378,0,1,0,1,0,0,1,0,0,0,1,1024,2,5,312.536
2379,0,1,0,1,0,0,1,1,0,0,0,1024,2,5,2579.53
2380,0,1,0,1,1,0,1,0,0,0,0,1024,2,5,397.982
2381,0,1,0,1,0,1,1,0,0,0,0,1024,2,5,426.502
2382,0,1,1,1,0,0,0,0,1,0,0,1024,2,5,257.096
2383,1,1,0,1,0,0,0,0,1,0,0,1024,2,5,246.779
2384,0,1,0,1,0,0,0,0,1,0,1,1024,2,5,273.526
2385,0,1,0,1,0,0,0,1,1,0,0,1024,2,5,2471.87
2386,0,1,0,1,1,0,0,0,1,0,0,1024,2,5,365.989
2387,0,1,0,1,0,1,0,0,1,0,0,1024,2,5,392.219
2388,0,1,1,1,0,0,0,0,0,1,0,1024,2,5,291.62
2389,1,1,0,1,0,0,0,0,0,1,0,1024,2,5,287.377
2390,0,1,0,1,0,0,0,0,0,1,1,1024,2,5,325.036
2391,0,1,0,1,0,0,0,1,0,1,0,1024,2,5,2529.51
2392,0,1,0,1,1,0,0,0,0,1,0,1024,2,5,405.295
2393,0,1,0,1,0,1,0,0,0,1,0,1024,2,5,443.94
2394,0,1,1,1,0,0,1,0,0,0,0,1024,3,5,310.703
2395,1,1,0,1,0,0,1,0,0,0,0,1024,3,5,303.819
2396,0,1,0,1,0,0,1,0,0,0,1,1024,3,5,339.419
2397,0,1,0,1,0,0,1,1,0,0,0,1024,3,5,2922.52
2398,0,1,0,1,1,0,1,0,0,0,0,1024,3,5,439.452
2399,0,1,0,1,0,1,1,0,0,0,0,1024,3,5,470.385
2400,0,1,1,1,0,0,0,0,1,0,0,1024,3,5,281.339
2401,1,1,0,1,0,0,0,0,1,0,0,1024,3,5,269.866
2402,0,1,0,1,0,0,0,0,1,0,1,1024,3,5,299.897
2403,0,1,0,1,0,0,0,1,1,0,0,1024,3,5,2811.89
2404,0,1,0,1,1,0,0,0,1,0,0,1024,3,5,405.887
2405,0,1,0,1,0,1,0,0,1,0,0,1024,3,5,436.313
2406,0,1,1,1,0,0,0,0,0,1,0,1024,3,5,317.246
2407,1,1,0,1,0,0,0,0,0,1,0,1024,3,5,310.501
2408,0,1,0,1,0,0,0,0,0,1,1,1024,3,5,352.216
2409,0,1,0,1,0,0,0,1,0,1,0,1024,3,5,2869.16
2410,0,1,0,1,1,0,0,0,0,1,0,1024,3,5,449.052
2411,0,1,0,1,0,1,0,0,0,1,0,1024,3,5,492.728
2412,0,1,1,1,0,0,1,0,0,0,0,1024,4,5,336.918
2413,1,1,0,1,0,0,1,0,0,0,0,1024,4,5,325.294
2414,0,1,0,1,0,0,1,0,0,0,1,1024,4,5,361.76
2415,0,1,0,1,0,0,1,1,0,0,0,1024,4,5,3276.24
2416,0,1,0,1,1,0,1,0,0,0,0,1024,4,5,477.911
2417,0,1,0,1,0,1,1,0,0,0,0,1024,4,5,512.519
2418,0,1,1,1,0,0,0,0,1,0,0,1024,4,5,304.8
2419,1,1,0,1,0,0,0,0,1,0,0,1024,4,5,293.746
2420,0,1,0,1,0,0,0,0,1,0,1,1024,4,5,326.722
2421,0,1,0,1,0,0,0,1,1,0,0,1024,4,5,3150.12
2422,0,1,0,1,1,0,0,0,1,0,0,1024,4,5,445.546
2423,0,1,0,1,0,1,0,0,1,0,0,1024,4,5,478.974
2424,0,1,1,1,0,0,0,0,0,1,0,1024,4,5,344.136
2425,1,1,0,1,0,0,0,0,0,1,0,1024,4,5,336.696
2426,0,1,0,1,0,0,0,0,0,1,1,1024,4,5,379.913
2427,0,1,0,1,0,0,0,1,0,1,0,1024,4,5,3202.82
2428,0,1,0,1,1,0,0,0,0,1,0,1024,4,5,487.514
2429,0,1,0,1,0,1,0,0,0,1,0,1024,4,5,536.471
2430,0,1,1,1,0,0,1,0,0,0,0,1024,5,5,361.235
2431,1,1,0,1,0,0,1,0,0,0,0,1024,5,5,348.656
2432,0,1,0,1,0,0,1,0,0,0,1,1024,5,5,388.642
2433,0,1,0,1,0,0,1,1,0,0,0,1024,5,5,3623.05
2434,0,1,0,1,1,0,1,0,0,0,0,1024,5,5,518.605
2435,0,1,0,1,0,1,1,0,0,0,0,1024,5,5,555.175
2436,0,1,1,1,0,0,0,0,1,0,0,1024,5,5,329.329
2437,1,1,0,1,0,0,0,0,1,0,0,1024,5,5,316.38
2438,0,1,0,1,0,0,0,0,1,0,1,1024,5,5,353.7
2439,0,1,0,1,0,0,0,1,1,0,0,1024,5,5,3486.82
2440,0,1,0,1,1,0,0,0,1,0,0,1024,5,5,485.839
2441,0,1,0,1,0,1,0,0,1,0,0,1024,5,5,522.366
2442,0,1,1,1,0,0,0,0,0,1,0,1024,5,5,368.533
2443,1,1,0,1,0,0,0,0,0,1,0,1024,5,5,359.594
2444,0,1,0,1,0,0,0,0,0,1,1,1024,5,5,411.197
2445,0,1,0,1,0,0,0,1,0,1,0,1024,5,5,3540.49
2446,0,1,0,1,1,0,0,0,0,1,0,1024,5,5,526.648
2447,0,1,0,1,0,1,0,0,0,1,0,1024,5,5,579.973
2448,0,1,1,1,0,0,1,0,0,0,0,1024,6,5,383.547
2449,1,1,0,1,0,0,1,0,0,0,0,1024,6,5,372.341
2450,0,1,0,1,0,0,1,0,0,0,1,1024,6,5,415.1
2451,0,1,0,1,0,0,1,1,0,0,0,1024,6,5,3974.95
2452,0,1,0,1,1,0,1,0,0,0,0,1024,6,5,559.057
2453,0,1,0,1,0,1,1,0,0,0,0,1024,6,5,596.454
2454,0,1,1,1,0,0,0,0,1,0,0,1024,6,5,353.647
2455,1,1,0,1,0,0,0,0,1,0,0,1024,6,5,340.208
2456,0,1,0,1,0,0,0,0,1,0,1,1024,6,5,379.919
2457,0,1,0,1,0,0,0,1,1,0,0,1024,6,5,3832.09
2458,0,1,0,1,1,0,0,0,1,0,0,1024,6,5,525.503
2459,0,1,0,1,0,1,0,0,1,0,0,1024,6,5,564.256
2460,0,1,1,1,0,0,0,0,0,1,0,1024,6,5,395.528
2461,1,1,0,1,0,0,0,0,0,1,0,1024,6,5,387.728
2462,0,1,0,1,0,0,0,0,0,1,1,1024,6,5,437.879
2463,0,1,0,1,0,0,0,1,0,1,0,1024,6,5,3892.91
2464,0,1,0,1,1,0,0,0,0,1,0,1024,6,5,572.936
2465,0,1,0,1,0,1,0,0,0,1,0,1024,6,5,623.013
2466,0,1,1,1,0,0,1,0,0,0,0,1024,0,6,258.453
2467,1,1,0,1,0,0,1,0,0,0,0,1024,0,6,258.152
2468,0,1,0,1,0,0,1,0,0,0,1,1024,0,6,284.748
2469,0,1,0,1,0,0,1,1,0,0,0,1024,0,6,2240.13
2470,0,1,0,1,1,0,1,0,0,0,0,1024,0,6,357.478
2471,0,1,0,1,0,1,1,0,0,0,0,1024,0,6,385.029
2472,0,1,1,1,0,0,0,0,1,0,0,1024,0,6,231.713
2473,1,1,0,1,0,0,0,0,1,0,0,1024,0,6,223.848
2474,0,1,0,1,0,0,0,0,1,0,1,1024,0,6,246.937
2475,0,1,0,1,0,0,0,1,1,0,0,1024,0,6,2142.69
2476,0,1,0,1,1,0,0,0,1,0,0,1024,0,6,326.589
2477,0,1,0,1,0,1,0,0,1,0,0,1024,0,6,349.283
2478,0,1,1,1,0,0,0,0,0,1,0,1024,0,6,266.162
2479,1,1,0,1,0,0,0,0,0,1,0,1024,0,6,265.908
2480,0,1,0,1,0,0,0,0,0,1,1,1024,0,6,299.166
2481,0,1,0,1,0,0,0,1,0,1,0,1024,0,6,2202.82
2482,0,1,0,1,1,0,0,0,0,1,0,1024,0,6,367.137
2483,0,1,0,1,0,1,0,0,0,1,0,1024,0,6,399.137
2484,0,1,1,1,0,0,1,0,0,0,0,1024,1,6,286.103
2485,1,1,0,1,0,0,1,0,0,0,0,1024,1,6,279.252
2486,0,1,0,1,0,0,1,0,0,0,1,1024,1,6,313.909
2487,0,1,0,1,0,0,1,1,0,0,0,1024,1,6,2579.52
2488,0,1,0,1,1,0,1,0,0,0,0,1024,1,6,397.723
2489,0,1,0,1,0,1,1,0,0,0,0,1024,1,6,428.098
2490,0,1,1,1,0,0,0,0,1,0,0,1024,1,6,256.886
2491,1,1,0,1,0,0,0,0,1,0,0,1024,1,6,246.938
2492,0,1,0,1,0,0,0,0,1,0,1,1024,1,6,274.157
2493,0,1,0,1,0,0,0,1,1,0,0,1024,1,6,2478.62
2494,0,1,0,1,1,0,0,0,1,0,0,1024,1,6,366.744
2495,0,1,0,1,0,1,0,0,1,0,0,1024,1,6,393.12
2496,0,1,1,1,0,0,0,0,0,1,0,1024,1,6,292.14
2497,1,1,0,1,0,0,0,0,0,1,0,1024,1,6,287.212
2498,0,1,0,1,0,0,0,0,0,1,1,1024,1,6,330.307
2499,0,1,0,1,0,0,0,1,0,1,0,1024,1,6,2533.16
2500,0,1,0,1,1,0,0,0,0,1,0,1024,1,6,405.614
2501,0,1,0,1,0,1,0,0,0,1,0,1024,1,6,449.116
2502,0,1,1,1,0,0,1,0,0,0,0,1024,2,6,311.247
2503,1,1,0,1,0,0,1,0,0,0,0,1024,2,6,303.589
2504,0,1,0,1,0,0,1,0,0,0,1,1024,2,6,340.321
2505,0,1,0,1,0,0,1,1,0,0,0,1024,2,6,2925.28
2506,0,1,0,1,1,0,1,0,0,0,0,1024,2,6,439.156
2507,0,1,0,1,0,1,1,0,0,0,0,1024,2,6,472.541
2508,0,1,1,1,0,0,0,0,1,0,0,1024,2,6,280.661
2509,1,1,0,1,0,0,0,0,1,0,0,1024,2,6,270.125
2510,0,1,0,1,0,0,0,0,1,0,1,1024,2,6,300.453
2511,0,1,0,1,0,0,0,1,1,0,0,1024,2,6,2813.93
2512,0,1,0,1,1,0,0,0,1,0,0,1024,2,6,406.876
2513,0,1,0,1,0,1,0,0,1,0,0,1024,2,6,436.668
2514,0,1,1,1,0,0,0,0,0,1,0,1024,2,6,316.698
2515,1,1,0,1,0,0,0,0,0,1,0,1024,2,6,314.429
2516,0,1,0,1,0,0,0,0,0,1,1,1024,2,6,356.018
2517,0,1,0,1,0,0,0,1,0,1,0,1024,2,6,2871.17
2518,0,1,0,1,1,0,0,0,0,1,0,1024,2,6,449.818
2519,0,1,0,1,0,1,0,0,0,1,0,1024,2,6,492.204
2520,0,1,1,1,0,0,1,0,0,0,0,1024,3,6,336.83
2521,1,1,0,1,0,0,1,0,0,0,0,1024,3,6,325.202
2522,0,1,0,1,0,0,1,0,0,0,1,1024,3,6,363.37
2523,0,1,0,1,0,0,1,1,0,0,0,1024,3,6,3276.81
2524,0,1,0,1,1,0,1,0,0,0,0,1024,3,6,477.746
2525,0,1,0,1,0,1,1,0,0,0,0,1024,3,6,515.616
2526,0,1,1,1,0,0,0,0,1,0,0,1024,3,6,305.962
2527,1,1,0,1,0,0,0,0,1,0,0,1024,3,6,293.606
2528,0,1,0,1,0,0,0,0,1,0,1,1024,3,6,327.475
2529,0,1,0,1,0,0,0,1,1,0,0,1024,3,6,3152.57
2530,0,1,0,1,1,0,0,0,1,0,0,1024,3,6,446.876
2531,0,1,0,1,0,1,0,0,1,0,0,1024,3,6,479.575
2532,0,1,1,1,0,0,0,0,0,1,0,1024,3,6,344.941
2533,1,1,0,1,0,0,0,0,0,1,0,1024,3,6,336.607
2534,0,1,0,1,0,0,0,0,0,1,1,1024,3,6,384.675
2535,0,1,0,1,0,0,0,1,0,1,0,1024,3,6,3208.46
2536,0,1,0,1,1,0,0,0,0,1,0,1024,3,6,488.418
2537,0,1,0,1,0,1,0,0,0,1,0,1024,3,6,535.374
2538,0,1,1,1,0,0,1,0,0,0,0,1024,4,6,362.104
2539,1,1,0,1,0,0,1,0,0,0,0,1024,4,6,349.03
2540,0,1,0,1,0,0,1,0,0,0,1,1024,4,6,390.084
2541,0,1,0,1,0,0,1,1,0,0,0,1024,4,6,3617.94
2542,0,1,0,1,1,0,1,0,0,0,0,1024,4,6,518.459
2543,0,1,0,1,0,1,1,0,0,0,0,1024,4,6,559.557
2544,0,1,1,1,0,0,0,0,1,0,0,1024,4,6,328.92
2545,1,1,0,1,0,0,0,0,1,0,0,1024,4,6,316.586
2546,0,1,0,1,0,0,0,0,1,0,1,1024,4,6,353.741
2547,0,1,0,1,0,0,0,1,1,0,0,1024,4,6,3493.39
2548,0,1,0,1,1,0,0,0,1,0,0,1024,4,6,486.641
2549,0,1,0,1,0,1,0,0,1,0,0,1024,4,6,523.376
2550,0,1,1,1,0,0,0,0,0,1,0,1024,4,6,368.301
2551,1,1,0,1,0,0,0,0,0,1,0,1024,4,6,359.703
2552,0,1,0,1,0,0,0,0,0,1,1,1024,4,6,411.704
2553,0,1,0,1,0,0,0,1,0,1,0,1024,4,6,3546.26
2554,0,1,0,1,1,0,0,0,0,1,0,1024,4,6,532.237
2555,0,1,0,1,0,1,0,0,0,1,0,1024,4,6,579.897
2556,0,1,1,1,0,0,1,0,0,0,0,1024,5,6,384.292
2557,1,1,0,1,0,0,1,0,0,0,0,1024,5,6,372.474
2558,0,1,0,1,0,0,1,0,0,0,1,1024,5,6,416.406
2559,0,1,0,1,0,0,1,1,0,0,0,1024,5,6,3975.44
2560,0,1,0,1,1,0,1,0,0,0,0,1024,5,6,559.253
2561,0,1,0,1,0,1,1,0,0,0,0,1024,5,6,601.139
2562,0,1,1,1,0,0,0,0,1,0,0,1024,5,6,354.487
2563,1,1,0,1,0,0,0,0,1,0,0,1024,5,6,339.786
2564,0,1,0,1,0,0,0,0,1,0,1,1024,5,6,380.399
2565,0,1,0,1,0,0,0,1,1,0,0,1024,5,6,3832.71
2566,0,1,0,1,1,0,0,0,1,0,0,1024,5,6,525.896
2567,0,1,0,1,0,1,0,0,1,0,0,1024,5,6,569.473
2568,0,1,1,1,0,0,0,0,0,1,0,1024,5,6,395.136
2569,1,1,0,1,0,0,0,0,0,1,0,1024,5,6,387.795
2570,0,1,0,1,0,0,0,0,0,1,1,1024,5,6,438.197
2571,0,1,0,1,0,0,0,1,0,1,0,1024,5,6,3894.73
2572,0,1,0,1,1,0,0,0,0,1,0,1024,5,6,571.645
2573,0,1,0,1,0,1,0,0,0,1,0,1024,5,6,628.25
2574,0,1,1,1,0,0,1,0,0,0,0,1024,6,6,409.92
2575,1,1,0,1,0,0,1,0,0,0,0,1024,6,6,396.436
2576,0,1,0,1,0,0,1,0,0,0,1,1024,6,6,443.098
2577,0,1,0,1,0,0,1,1,0,0,0,1024,6,6,4327.98
2578,0,1,0,1,1,0,1,0,0,0,0,1024,6,6,599.769
2579,0,1,0,1,0,1,1,0,0,0,0,1024,6,6,640.115
2580,0,1,1,1,0,0,0,0,1,0,0,1024,6,6,377.15
2581,1,1,0,1,0,0,0,0,1,0,0,1024,6,6,362.809
2582,0,1,0,1,0,0,0,0,1,0,1,1024,6,6,407.177
2583,0,1,0,1,0,0,0,1,1,0,0,1024,6,6,4175.8
2584,0,1,0,1,1,0,0,0,1,0,0,1024,6,6,567.388
2585,0,1,0,1,0,1,0,0,1,0,0,1024,6,6,615.88
2586,0,1,1,1,0,0,0,0,0,1,0,1024,6,6,419.014
2587,1,1,0,1,0,0,0,0,0,1,0,1024,6,6,411.667
2588,0,1,0,1,0,0,0,0,0,1,1,1024,6,6,464.278
2589,0,1,0,1,0,0,0,1,0,1,0,1024,6,6,4236.85
2590,0,1,0,1,1,0,0,0,0,1,0,1024,6,6,611.143
2591,0,1,0,1,0,1,0,0,0,1,0,1024,6,6,671.525
2592,0,1,1,1,0,0,1,0,0,0,0,4096,1,0,121.278
2593,1,1,0,1,0,0,1,0,0,0,0,4096,1,0,124.207
2594,0,1,0,1,0,0,1,0,0,0,1,4096,1,0,137.844
2595,0,1,0,1,0,0,1,1,0,0,0,4096,1,0,472.49
2596,0,1,0,1,1,0,1,0,0,0,0,4096,1,0,137.169
2597,0,1,0,1,0,1,1,0,0,0,0,4096,1,0,151.126
2598,0,1,1,1,0,0,0,0,1,0,0,4096,1,0,121.714
2599,1,1,0,1,0,0,0,0,1,0,0,4096,1,0,120.151
2600,0,1,0,1,0,0,0,0,1,0,1,4096,1,0,124.203
2601,0,1,0,1,0,0,0,1,1,0,0,4096,1,0,451.286
2602,0,1,0,1,1,0,0,0,1,0,0,4096,1,0,137.374
2603,0,1,0,1,0,1,0,0,1,0,0,4096,1,0,141.261
2604,0,1,1,1,0,0,0,0,0,1,0,4096,1,0,144.911
2605,1,1,0,1,0,0,0,0,0,1,0,4096,1,0,142.577
2606,0,1,0,1,0,0,0,0,0,1,1,4096,1,0,146.869
2607,0,1,0,1,0,0,0,1,0,1,0,4096,1,0,472.012
2608,0,1,0,1,1,0,0,0,0,1,0,4096,1,0,161.055
2609,0,1,0,1,0,1,0,0,0,1,0,4096,1,0,164.801
2610,0,1,1,1,0,0,1,0,0,0,0,4096,2,0,157.981
2611,1,1,0,1,0,0,1,0,0,0,0,4096,2,0,168.167
2612,0,1,0,1,0,0,1,0,0,0,1,4096,2,0,170.086
2613,0,1,0,1,0,0,1,1,0,0,0,4096,2,0,825.364
2614,0,1,0,1,1,0,1,0,0,0,0,4096,2,0,202.277
2615,0,1,0,1,0,1,1,0,0,0,0,4096,2,0,205.202
2616,0,1,1,1,0,0,0,0,1,0,0,4096,2,0,146.253
2617,1,1,0,1,0,0,0,0,1,0,0,4096,2,0,143.087
2618,0,1,0,1,0,0,0,0,1,0,1,4096,2,0,151.422
2619,0,1,0,1,0,0,0,1,1,0,0,4096,2,0,797.22
2620,0,1,0,1,1,0,0,0,1,0,0,4096,2,0,177.573
2621,0,1,0,1,0,1,0,0,1,0,0,4096,2,0,185.338
2622,0,1,1,1,0,0,0,0,0,1,0,4096,2,0,168.553
2623,1,1,0,1,0,0,0,0,0,1,0,4096,2,0,165.603
2624,0,1,0,1,0,0,0,0,0,1,1,4096,2,0,173.891
2625,0,1,0,1,0,0,0,1,0,1,0,4096,2,0,821.637
2626,0,1,0,1,1,0,0,0,0,1,0,4096,2,0,200.771
2627,0,1,0,1,0,1,0,0,0,1,0,4096,2,0,208.871
2628,0,1,1,1,0,0,1,0,0,0,0,4096,3,0,185.863
2629,1,1,0,1,0,0,1,0,0,0,0,4096,3,0,194.277
2630,0,1,0,1,0,0,1,0,0,0,1,4096,3,0,202.74
2631,0,1,0,1,0,0,1,1,0,0,0,4096,3,0,1184.5
2632,0,1,0,1,1,0,1,0,0,0,0,4096,3,0,245.38
2633,0,1,0,1,0,1,1,0,0,0,0,4096,3,0,251.528
2634,0,1,1,1,0,0,0,0,1,0,0,4096,3,0,169.715
2635,1,1,0,1,0,0,0,0,1,0,0,4096,3,0,165.955
2636,0,1,0,1,0,0,0,0,1,0,1,4096,3,0,178.618
2637,0,1,0,1,0,0,0,1,1,0,0,4096,3,0,1151.45
2638,0,1,0,1,1,0,0,0,1,0,0,4096,3,0,217.529
2639,0,1,0,1,0,1,0,0,1,0,0,4096,3,0,229.312
2640,0,1,1,1,0,0,0,0,0,1,0,4096,3,0,192.495
2641,1,1,0,1,0,0,0,0,0,1,0,4096,3,0,188.304
2642,0,1,0,1,0,0,0,0,0,1,1,4096,3,0,201.221
2643,0,1,0,1,0,0,0,1,0,1,0,4096,3,0,1173
2644,0,1,0,1,1,0,0,0,0,1,0,4096,3,0,241.83
2645,0,1,0,1,0,1,0,0,0,1,0,4096,3,0,253.075
2646,0,1,1,1,0,0,1,0,0,0,0,4096,4,0,218.287
2647,1,1,0,1,0,0,1,0,0,0,0,4096,4,0,213.524
2648,0,1,0,1,0,0,1,0,0,0,1,4096,4,0,233.677
2649,0,1,0,1,0,0,1,1,0,0,0,4096,4,0,1533.49
2650,0,1,0,1,1,0,1,0,0,0,0,4096,4,0,289.267
2651,0,1,0,1,0,1,1,0,0,0,0,4096,4,0,295.09
2652,0,1,1,1,0,0,0,0,1,0,0,4096,4,0,194.071
2653,1,1,0,1,0,0,0,0,1,0,0,4096,4,0,188.794
2654,0,1,0,1,0,0,0,0,1,0,1,4096,4,0,204.792
2655,0,1,0,1,0,0,0,1,1,0,0,4096,4,0,1496.15
2656,0,1,0,1,1,0,0,0,1,0,0,4096,4,0,258.641
2657,0,1,0,1,0,1,0,0,1,0,0,4096,4,0,273.189
2658,0,1,1,1,0,0,0,0,0,1,0,4096,4,0,216.641
2659,1,1,0,1,0,0,0,0,0,1,0,4096,4,0,211.136
2660,0,1,0,1,0,0,0,0,0,1,1,4096,4,0,228.188
2661,0,1,0,1,0,0,0,1,0,1,0,4096,4,0,1525.43
2662,0,1,0,1,1,0,0,0,0,1,0,4096,4,0,281.154
2663,0,1,0,1,0,1,0,0,0,1,0,4096,4,0,298.189
2664,0,1,1,1,0,0,1,0,0,0,0,4096,5,0,241.046
2665,1,1,0,1,0,0,1,0,0,0,0,4096,5,0,242.939
2666,0,1,0,1,0,0,1,0,0,0,1,4096,5,0,258.646
2667,0,1,0,1,0,0,1,1,0,0,0,4096,5,0,1890.98
2668,0,1,0,1,1,0,1,0,0,0,0,4096,5,0,328.533
2669,0,1,0,1,0,1,1,0,0,0,0,4096,5,0,342.136
2670,0,1,1,1,0,0,0,0,1,0,0,4096,5,0,217.969
2671,1,1,0,1,0,0,0,0,1,0,0,4096,5,0,211.266
2672,0,1,0,1,0,0,0,0,1,0,1,4096,5,0,233.949
2673,0,1,0,1,0,0,0,1,1,0,0,4096,5,0,1853.61
2674,0,1,0,1,1,0,0,0,1,0,0,4096,5,0,297.653
2675,0,1,0,1,0,1,0,0,1,0,0,4096,5,0,316.8
2676,0,1,1,1,0,0,0,0,0,1,0,4096,5,0,240.578
2677,1,1,0,1,0,0,0,0,0,1,0,4096,5,0,233.955
2678,0,1,0,1,0,0,0,0,0,1,1,4096,5,0,254.599
2679,0,1,0,1,0,0,0,1,0,1,0,4096,5,0,1874.71
2680,0,1,0,1,1,0,0,0,0,1,0,4096,5,0,321.203
2681,0,1,0,1,0,1,0,0,0,1,0,4096,5,0,341.664
2682,0,1,1,1,0,0,1,0,0,0,0,4096,6,0,266.638
2683,1,1,0,1,0,0,1,0,0,0,0,4096,6,0,277.882
2684,0,1,0,1,0,0,1,0,0,0,1,4096,6,0,293.178
2685,0,1,0,1,0,0,1,1,0,0,0,4096,6,0,2249.17
2686,0,1,0,1,1,0,1,0,0,0,0,4096,6,0,364.021
2687,0,1,0,1,0,1,1,0,0,0,0,4096,6,0,388.501
2688,0,1,1,1,0,0,0,0,1,0,0,4096,6,0,241.392
2689,1,1,0,1,0,0,0,0,1,0,0,4096,6,0,234.825
2690,0,1,0,1,0,0,0,0,1,0,1,4096,6,0,260.171
2691,0,1,0,1,0,0,0,1,1,0,0,4096,6,0,2210.16
2692,0,1,0,1,1,0,0,0,1,0,0,4096,6,0,338.399
2693,0,1,0,1,0,1,0,0,1,0,0,4096,6,0,357.808
2694,0,1,1,1,0,0,0,0,0,1,0,4096,6,0,265.053
2695,1,1,0,1,0,0,0,0,0,1,0,4096,6,0,257.126
2696,0,1,0,1,0,0,0,0,0,1,1,4096,6,0,283.031
2697,0,1,0,1,0,0,0,1,0,1,0,4096,6,0,2231.6
2698,0,1,0,1,1,0,0,0,0,1,0,4096,6,0,361.687
2699,0,1,0,1,0,1,0,0,0,1,0,4096,6,0,384.327
2700,0,1,1,1,0,0,1,0,0,0,0,4096,0,1,123.445
2701,1,1,0,1,0,0,1,0,0,0,0,4096,0,1,131.56
2702,0,1,0,1,0,0,1,0,0,0,1,4096,0,1,148.937
2703,0,1,0,1,0,0,1,1,0,0,0,4096,0,1,499.11
2704,0,1,0,1,1,0,1,0,0,0,0,4096,0,1,141.922
2705,0,1,0,1,0,1,1,0,0,0,0,4096,0,1,161.369
2706,0,1,1,1,0,0,0,0,1,0,0,4096,0,1,112.574
2707,1,1,0,1,0,0,0,0,1,0,0,4096,0,1,115.625
2708,0,1,0,1,0,0,0,0,1,0,1,4096,0,1,124.531
2709,0,1,0,1,0,0,0,1,1,0,0,4096,0,1,455.376
2710,0,1,0,1,1,0,0,0,1,0,0,4096,0,1,133.692
2711,0,1,0,1,0,1,0,0,1,0,0,4096,0,1,141.708
2712,0,1,1,1,0,0,0,0,0,1,0,4096,0,1,127.501
2713,1,1,0,1,0,0,0,0,0,1,0,4096,0,1,131.33
2714,0,1,0,1,0,0,0,0,0,1,1,4096,0,1,148.881
2715,0,1,0,1,0,0,0,1,0,1,0,4096,0,1,481.309
2716,0,1,0,1,1,0,0,0,0,1,0,4096,0,1,152.819
2717,0,1,0,1,0,1,0,0,0,1,0,4096,0,1,166.425
2718,0,1,1,1,0,0,1,0,0,0,0,4096,1,1,164.997
2719,1,1,0,1,0,0,1,0,0,0,0,4096,1,1,171.049
2720,0,1,0,1,0,0,1,0,0,0,1,4096,1,1,200.769
2721,0,1,0,1,0,0,1,1,0,0,0,4096,1,1,860.301
2722,0,1,0,1,1,0,1,0,0,0,0,4096,1,1,200.315
2723,0,1,0,1,0,1,1,0,0,0,0,4096,1,1,232.722
2724,0,1,1,1,0,0,0,0,1,0,0,4096,1,1,146.482
2725,1,1,0,1,0,0,0,0,1,0,0,4096,1,1,143.267
2726,0,1,0,1,0,0,0,0,1,0,1,4096,1,1,151.806
2727,0,1,0,1,0,0,0,1,1,0,0,4096,1,1,809.877
2728,0,1,0,1,1,0,0,0,1,0,0,4096,1,1,177.206
2729,0,1,0,1,0,1,0,0,1,0,0,4096,1,1,185.573
2730,0,1,1,1,0,0,0,0,0,1,0,4096,1,1,170.991
2731,1,1,0,1,0,0,0,0,0,1,0,4096,1,1,165.83
2732,0,1,0,1,0,0,0,0,0,1,1,4096,1,1,176.824
2733,0,1,0,1,0,0,0,1,0,1,0,4096,1,1,845.022
2734,0,1,0,1,1,0,0,0,0,1,0,4096,1,1,202.769
2735,0,1,0,1,0,1,0,0,0,1,0,4096,1,1,212.739
2736,0,1,1,1,0,0,1,0,0,0,0,4096,2,1,198.242
2737,1,1,0,1,0,0,1,0,0,0,0,4096,2,1,209.363
2738,0,1,0,1,0,0,1,0,0,0,1,4096,2,1,228.045
2739,0,1,0,1,0,0,1,1,0,0,0,4096,2,1,1219.22
2740,0,1,0,1,1,0,1,0,0,0,0,4096,2,1,259.183
2741,0,1,0,1,0,1,1,0,0,0,0,4096,2,1,276.132
2742,0,1,1,1,0,0,0,0,1,0,0,4096,2,1,170.696
2743,1,1,0,1,0,0,0,0,1,0,0,4096,2,1,166.348
2744,0,1,0,1,0,0,0,0,1,0,1,4096,2,1,180.106
2745,0,1,0,1,0,0,0,1,1,0,0,4096,2,1,1163.59
2746,0,1,0,1,1,0,0,0,1,0,0,4096,2,1,217.118
2747,0,1,0,1,0,1,0,0,1,0,0,4096,2,1,231.655
2748,0,1,1,1,0,0,0,0,0,1,0,4096,2,1,196.035
2749,1,1,0,1,0,0,0,0,0,1,0,4096,2,1,191.202
2750,0,1,0,1,0,0,0,0,0,1,1,4096,2,1,210.516
2751,0,1,0,1,0,0,0,1,0,1,0,4096,2,1,1200.37
2752,0,1,0,1,1,0,0,0,0,1,0,4096,2,1,243.048
2753,0,1,0,1,0,1,0,0,0,1,0,4096,2,1,265.233
2754,0,1,1,1,0,0,1,0,0,0,0,4096,3,1,223.307
2755,1,1,0,1,0,0,1,0,0,0,0,4096,3,1,235.978
2756,0,1,0,1,0,0,1,0,0,0,1,4096,3,1,253.24
2757,0,1,0,1,0,0,1,1,0,0,0,4096,3,1,1570.61
